id;name;age;height;weight;nationality;club;rating;value_M;wage_K;preferred_foot;real_face;position;jersey_number;pace;shooting;passing;dribbling;defending;physic;heading;free_kick;ball_control;acceleration;speed;real_face_Yes;preferred_foot_Right
231967;M. Ošs;27;191;93;Latvia;Neuchâtel Xamax;64;0.475;2;Right;No;CB;25;51;28;33;34;63;78;66;31;38;50;51;0;1
232922;S. Kobayashi;25;176;67;Japan;Oita Trinita;64;0.55;1;Right;No;RM;25;79;57;56;64;42;62;43;35;62;78;80;0;1
234502;K. Enghardt;27;186;83;Denmark;Lyngby BK;64;0.475;3;Left;No;CB;21;64;41;54;59;61;70;64;34;63;60;68;0;0
235033;S. Chabbi;25;189;77;Tunisia;Gazişehir Gaziantep F.K.;64;0.55;4;Right;No;ST;27;72;62;46;63;24;55;67;29;64;74;70;0;1
236751;A. Hopmark;27;192;88;Norway;Kristiansund BK;64;0.475;1;Right;No;CB;6;46;42;52;53;62;75;61;25;56;44;48;0;1
238801;J. Dem;26;182;72;Germany;SG Sonnenhof Großaspach;64;0.5;2;Right;No;CM;26;74;43;51;55;63;75;66;31;54;75;74;0;1
239728;L. Wolsztyński;24;183;73;Poland;Górnik Zabrze;64;0.575;2;Right;No;ST;10;68;62;59;64;40;69;58;35;62;66;70;0;1
246437;Y. Goto;26;171;70;Japan;Oita Trinita;64;0.55;2;Right;No;ST;9;80;63;54;66;26;60;56;61;61;83;78;0;1
246823;J. Salcedo;26;176;68;Colombia;Once Caldas;64;0.55;1;Right;No;ST;29;75;63;46;61;17;58;58;28;59;79;71;0;1
248010;E. Papa;26;178;75;Albania;FC Botoşani;64;0.525;3;Right;No;CM;67;61;57;60;66;51;66;45;57;68;64;59;0;1
185291;K. Debaty;30;189;80;Belgium;Waasland-Beveren;64;0.35;2;Right;No;GK;89;;;;;;;29;9;12;39;41;0;1
188985;L. Kalludra;27;170;68;Sweden;Kristiansund BK;64;0.5;1;Right;No;CM;9;76;57;63;70;47;61;44;53;66;79;74;0;1
190518;F. Kastrati;27;180;77;Kosovo;Kristiansund BK;64;0.525;1;Right;No;ST;11;81;61;53;65;40;72;65;42;63;80;81;0;1
190981;M. Bakenga;26;181;77;Norway;Tromsø IL;64;0.55;1;Right;No;ST;42;78;59;52;63;38;61;62;27;63;78;78;0;1
192043;A. Zamora;27;179;74;Mexico;Puebla FC;64;0.45;2;Right;No;CB;23;58;44;51;58;63;62;64;48;59;57;59;0;1
192125;T. Björkström;28;180;76;Sweden;IK Sirius;64;0.45;1;Right;No;CB;8;67;37;53;54;63;71;57;22;56;63;71;0;1
192316;G. Kongshavn;28;189;90;Norway;Tromsø IL;64;0.375;1;Right;No;GK;1;;;;;;;17;15;15;23;20;0;1
193565;W. Cuero;27;177;78;Colombia;Alianza Petrolera;64;0.525;1;Right;No;ST;16;80;62;39;60;30;62;58;40;55;81;79;0;1
195481;J. Proctor;27;188;78;England;Rotherham United;64;0.525;3;Right;No;ST;9;71;62;54;61;31;71;64;36;62;66;75;0;1
196910;G. Álvarez;27;187;81;Bolivia;Bolivia;64;0;0;Right;No;ST;;64;67;43;55;25;68;68;40;57;58;69;0;1
196976;N. Cameron;27;188;78;England;Macclesfield Town;64;0.45;2;Right;No;CB;25;63;35;46;38;63;71;64;22;38;59;66;0;1
197774;C. McAleny;26;178;66;England;Fleetwood Town;64;0.55;3;Right;Yes;ST;10;73;66;60;66;24;46;48;58;64;71;75;1;1
199611;M. Jurdík;27;186;73;Czech Republic;WSG Tirol;64;0.525;3;Right;No;ST;21;70;64;51;61;35;56;61;52;55;71;70;0;1
200210;A. Sarcevic;27;183;71;England;Plymouth Argyle;64;0.5;5;Right;No;CM;7;68;62;63;67;56;66;53;62;66;68;68;0;1
201217;J. Kamber;27;171;65;Switzerland;Neuchâtel Xamax;64;0.45;2;Left;No;LM;3;77;52;55;62;56;71;42;35;61;75;78;0;0
202375;D. Offenbacher;27;174;70;Austria;FC Hermannstadt;64;0.475;2;Left;No;CM;11;75;61;64;68;57;70;48;69;67;77;74;0;0
203092;B. Ibini;26;174;63;Australia;Jeonbuk Hyundai Motors;64;0.525;3;Right;No;RM;17;79;62;59;67;40;56;50;42;63;79;79;0;1
203416;L. Norris;26;184;84;England;Colchester United;64;0.55;4;Right;No;ST;9;61;66;47;58;27;65;64;64;58;62;60;0;1
204371;H. Ben Moussa;27;173;72;Netherlands;Sepsi OSK;64;0.5;3;Right;No;CM;20;69;54;63;67;53;65;38;60;68;70;69;0;1
204554;R. Bennett;27;191;76;England;Peterborough United;64;0.45;3;Right;No;CB;16;73;39;53;55;62;74;60;30;54;71;74;0;1
204773;M. Jeannin;28;187;81;Algeria;Clermont Foot 63;64;0.375;1;Right;No;GK;30;;;;;;;16;9;22;49;50;0;1
205300;R. Bouhenna;28;191;85;Algeria;Sepsi OSK;64;0.45;3;Right;No;CB;29;59;24;40;39;64;66;65;22;45;58;59;0;1
206142;T. Dieng;27;189;79;France;Southend United;64;0.5;3;Right;No;CM;8;64;50;58;63;63;77;62;39;64;62;66;0;1
206332;G. Morrissey;27;183;81;Republic of Ireland;Cork City;64;0.475;1;Right;No;CM;6;53;60;59;61;62;70;55;55;64;55;51;0;1
206584;J. Tveita;27;184;80;Norway;Sarpsborg 08 FF;64;0.45;1;Right;No;RB;22;69;56;56;60;63;69;58;39;60;68;69;0;1
207806;B. Dickenson;26;184;81;England;Milton Keynes Dons;64;0.525;3;Left;No;LM;11;84;62;59;65;57;69;51;64;60;82;85;0;0
208066;Han Yong Su;29;184;80;Korea Republic;Gangwon FC;64;0.425;1;Right;No;CB;20;34;22;44;56;62;67;65;28;60;34;34;0;1
208115;L. Zuta;26;180;75;FYR Macedonia;Atiker Konyaspor;64;0.45;4;Left;No;LB;23;78;48;59;61;59;66;53;43;57;76;79;0;0
209334;S. Grether;27;179;77;Switzerland;FC Luzern;64;0.45;3;Right;No;RB;17;64;51;60;61;63;66;61;56;65;67;62;0;1
209965;O. Ademi;27;189;85;Switzerland;Eintracht Braunschweig;64;0.525;2;Right;No;ST;9;64;60;49;59;28;75;67;46;63;62;65;0;1
210711;B. Rowe;30;185;84;United States;Orlando City SC;64;0.35;2;Right;Yes;GK;23;;;;;;;14;12;16;53;47;1;1
210786;S. Al Sawadi;26;172;63;Saudi Arabia;Al Raed;64;0.525;5;Right;No;LM;49;85;53;58;68;25;58;37;52;65;90;81;0;1
211095;N. Brock-Madsen;26;190;80;Denmark;AC Horsens;64;0.55;3;Right;No;ST;44;62;62;47;58;36;75;67;22;62;59;64;0;1
211864;D. Dziwniel;26;178;72;Poland;Korona Kielce;64;0.45;2;Left;No;LB;3;71;44;58;65;60;65;39;30;63;72;71;0;0
212938;B. Moe;27;185;80;Norway;FK Bodø/Glimt;64;0.45;1;Right;No;CB;18;69;43;42;49;63;72;62;31;55;66;72;0;1
213378;I. Berezovskyi;28;193;87;Ukraine;SV Darmstadt 98;64;0.375;4;Right;No;GK;24;;;;;;;14;13;20;25;29;0;1
213719;A. Kann;28;193;86;United States;Atlanta United;64;0.375;2;Left;No;GK;25;;;;;;;18;12;20;42;44;0;0
214550;Y. Asprilla;26;163;59;Colombia;Atlético Bucaramanga;64;0.525;1;Right;No;LM;17;91;58;53;67;40;57;50;36;60;91;91;0;1
215325;M. Rosales;27;174;74;Argentina;Estudiantes de La Plata;64;0.45;4;Right;No;RB;29;64;35;56;60;60;66;59;35;62;60;67;0;1
216052;F. Coniglio;27;185;84;Argentina;Club Atlético Huracán;64;0.525;4;Right;No;ST;24;50;61;50;62;35;69;71;34;64;46;54;0;1
216387;S. Sané;26;187;86;Germany;Karlsruher SC;64;0.55;4;Right;No;ST;14;73;62;38;63;29;67;63;27;63;70;75;0;1
219550;O. Palmer;27;196;92;England;Crawley Town;64;0.525;3;Right;No;ST;9;62;61;44;59;26;79;66;27;65;53;70;0;1
219632;J. Manconi;25;180;72;Italy;Perugia;64;0.55;1;Right;No;ST;17;72;60;61;67;31;59;60;31;68;73;72;0;1
222697;Han Seok Jong;26;186;77;Korea Republic;Sangju Sangmu FC;64;0.525;1;Right;No;CM;26;48;46;62;58;58;72;59;46;61;49;48;0;1
223147;J. Biada;26;178;76;Germany;SV Sandhausen;64;0.55;2;Right;No;ST;10;70;66;59;66;35;59;50;66;65;72;69;0;1
223381;M. Demetriou;29;180;72;England;Newport County;64;0.425;3;Left;No;CB;28;72;50;54;61;62;71;64;56;59;70;74;0;0
223429;D. Luxbacher;27;174;71;Austria;SKN St. Pölten;64;0.525;4;Right;No;CM;10;76;56;61;67;46;59;55;60;64;78;75;0;1
223870;N. Aankour;25;172;70;Morocco;Arka Gdynia;64;0.525;2;Right;No;LM;10;79;54;58;63;49;63;46;58;59;79;79;0;1
223998;Jon García;28;177;70;Spain;SD Ponferradina;64;0.45;2;Right;No;CB;24;61;35;49;52;64;58;54;30;62;64;59;0;1
224821;S. Rouiller;28;183;74;Switzerland;Servette FC;64;0.45;3;Right;No;CB;4;57;25;40;47;63;74;59;23;58;59;56;0;1
228266;I. Jónsson;29;189;82;Iceland;Iceland;64;0;0;Right;No;GK;;;;;;;;14;13;21;42;49;0;1
228327;F. Azemi;27;185;81;Norway;Tromsø IL;64;0.525;1;Right;No;ST;77;78;59;53;64;36;68;60;49;63;76;80;0;1
229280;K. Hoggas;27;183;77;France;KSV Cercle Brugge;64;0.525;4;Right;No;CM;20;53;63;63;66;42;56;58;58;68;58;48;0;1
229488;F. Madrigal;27;176;70;Mexico;Atlético de San Luis;64;0.5;3;Right;No;CM;8;69;56;63;63;62;68;53;63;64;68;70;0;1
230849;Nacho;26;177;70;Spain;CD Numancia;64;0.525;3;Right;No;RM;11;76;64;60;67;33;58;55;46;68;79;74;0;1
231737;N. Karger;26;183;74;Germany;TSV 1860 München;64;0.525;1;Right;No;LM;18;79;58;58;65;40;62;48;45;61;80;79;0;1
231979;T. Endoh;25;170;66;Japan;Toronto FC;64;0.525;2;Right;No;RM;31;63;56;62;67;41;46;47;37;65;68;59;0;1
232174;O. Hawkins;27;199;92;England;Portsmouth;64;0.525;4;Right;No;ST;9;57;61;46;55;58;72;67;21;62;55;58;0;1
232269;Heo Yong Joon;26;184;75;Korea Republic;Pohang Steelers;64;0.525;2;Right;No;LM;16;67;61;61;67;36;61;65;44;66;67;67;0;1
232338;Han Hee Hoon;28;183;78;Korea Republic;Daegu FC;64;0.45;2;Right;No;CB;6;63;23;35;36;64;72;62;26;27;70;58;0;1
232564;T. Morita;28;191;87;Japan;Matsumoto Yamaga;64;0.375;1;Right;No;GK;1;;;;;;;13;14;19;27;29;0;1
232680;A. Al Qahtani;26;171;65;Saudi Arabia;Al Fayha;64;0.525;5;Right;No;RM;12;76;58;59;68;40;57;30;57;67;78;74;0;1
232928;Y. Matsushita;25;174;67;Japan;Vegalta Sendai;64;0.525;1;Left;Yes;LM;8;75;53;61;62;42;59;48;37;67;75;75;1;0
232977;R. Shinzato;28;184;70;Japan;Júbilo Iwata;64;0.45;2;Right;No;CB;4;64;35;48;46;63;68;63;41;47;65;64;0;1
233154;S. Takagi;30;181;76;Japan;Oita Trinita;64;0.35;1;Left;No;GK;1;;;;;;;10;12;29;55;40;0;0
233158;Y. Misao;28;175;70;Japan;Oita Trinita;64;0.45;1;Left;No;CB;3;71;42;62;60;61;69;63;52;63;69;72;0;0
233173;H. Shimoda;27;171;64;Japan;Kawasaki Frontale;64;0.5;2;Left;No;CM;22;78;55;61;64;52;66;39;56;68;80;76;0;0
233399;R. Babenko;26;170;65;Ukraine;Raków Częstochowa;64;0.525;1;Left;No;CM;18;66;59;62;62;57;68;39;57;62;68;65;0;0
234619;Y. Mamilonne;27;190;87;France;FC Chambly Oise;64;0.525;2;Right;No;ST;17;67;61;45;56;26;70;70;38;60;66;67;0;1
234648;M. Huber;29;187;85;Austria;TSV Hartberg;64;0.425;2;Right;No;CB;4;40;29;37;44;63;72;63;27;52;41;39;0;1
237350;K. Larson;27;176;70;Sweden;IK Sirius;64;0.45;1;Right;No;RB;3;69;34;54;60;59;72;50;30;57;72;66;0;1
238018;D. van Crooij;28;185;78;Netherlands;VVV-Venlo;64;0.375;2;Right;No;GK;16;;;;;;;14;13;10;29;16;0;1
238203;J. Pirinen;27;184;81;Finland;Tromsø IL;64;0.45;1;Left;No;LB;6;78;38;51;63;63;67;59;61;60;80;76;0;0
239170;V. Hammershøj-Mistrati;27;177;76;Denmark;Randers FC;64;0.5;3;Right;No;CM;20;55;51;63;64;55;63;58;58;67;59;52;0;1
239337;R. Herrmann;25;180;73;Germany;FC Würzburger Kickers;64;0.525;2;Left;No;LM;38;78;50;61;67;38;60;44;65;61;77;78;0;0
240062;A. Peteleu;26;182;76;Romania;CFR Cluj;64;0.45;3;Right;No;RB;77;76;43;56;62;59;68;57;33;62;77;76;0;1
240352;J. Riquett;29;184;80;Colombia;La Equidad;64;0.425;1;Right;No;CB;30;54;23;37;37;63;72;64;27;46;54;54;0;1
241605;F. Grahl;27;170;68;Argentina;Club Atlético Aldosivi;64;0.5;3;Left;No;CM;22;63;51;67;67;54;62;51;63;72;61;65;0;0
242221;A. Al Nemer;27;173;60;Saudi Arabia;Al Wehda;64;0.525;6;Right;No;CM;16;71;53;62;67;43;55;47;49;64;72;70;0;1
242450;Y. Andia;26;175;71;Chile;Unión La Calera;64;0.45;1;Right;No;RB;6;65;55;61;66;59;67;56;37;65;65;65;0;1
243592;M. Laurent;27;169;61;Belgium;KAS Eupen;64;0.525;3;Right;No;CM;11;67;62;62;65;38;46;37;68;62;71;64;0;1
243742;J. Matuwila;27;186;80;Angola;1. FC Kaiserslautern;64;0.45;1;Left;No;CB;4;78;23;35;46;60;80;57;18;43;72;82;0;0
244118;D. Bertrand;26;176;64;France;AS Nancy Lorraine;64;0.525;2;Left;No;LM;11;71;64;58;70;26;40;49;60;68;73;70;0;0
244120;S. Rénot;29;185;80;France;ESTAC Troyes;64;0.375;2;Right;No;GK;16;;;;;;;13;11;18;35;32;0;1
244175;H. Amin;27;174;69;Afghanistan;SV Meppen;64;0.45;1;Left;No;LB;7;79;40;56;66;57;57;39;49;65;80;78;0;0
245232;M. Savković;26;174;67;Serbia;Jagiellonia Białystok;64;0.525;3;Right;No;RM;13;70;60;58;66;29;46;44;37;65;68;71;0;1
245840;K. Onose;26;177;65;Japan;Gamba Osaka;64;0.525;3;Right;No;RM;8;68;61;57;67;25;58;57;45;63;71;65;0;1
246440;Y. Hoshi;26;170;72;Japan;Oita Trinita;64;0.45;1;Right;No;LM;19;78;55;54;65;55;68;43;37;63;76;80;0;1
246595;K. Isa;27;175;73;Japan;Oita Trinita;64;0.525;2;Right;No;ST;18;75;59;57;63;29;56;61;48;60;78;72;0;1
246691;A. Ibayashi;28;179;70;Japan;Sanfrecce Hiroshima;64;0.45;3;Right;No;CB;13;58;29;50;41;66;63;56;28;35;59;57;0;1
246806;Park Ilgyu;29;180;76;Korea Republic;Yokohama F. Marinos;64;0.375;1;Right;No;GK;1;;;;;;;11;15;21;45;33;0;1
247380;K. Hattori;28;188;80;Japan;Matsumoto Yamaga;64;0.45;1;Right;No;CB;44;46;40;37;34;64;75;67;28;33;49;43;0;1
247414;Maguinho;27;173;69;Brazil;Kawasaki Frontale;64;0.45;2;Right;No;RB;26;86;51;52;66;57;64;41;31;65;86;86;0;1
247503;B. Sekulić;27;187;82;Slovakia;Górnik Zabrze;64;0.45;2;Right;No;RB;3;68;31;55;61;63;66;58;30;61;69;67;0;1
251173;J. Mullin;26;178;67;Scotland;Ross County FC;64;0.525;2;Right;No;RM;14;77;62;61;64;27;60;42;53;64;78;77;0;1
252739;I. Goranov;27;177;74;Bulgaria;Bulgaria;64;0;0;Left;No;LB;;74;31;51;57;62;57;51;32;61;76;73;0;0
11811;P. Green;36;170;77;Republic of Ireland;Crewe Alexandra;64;0.14;3;Right;No;CM;12;55;56;62;61;60;72;56;55;62;55;55;0;1
19541;G. Morris;35;183;70;England;Crawley Town;64;0.12;1;Right;No;GK;1;;;;;;;14;15;30;32;34;0;1
49589;J. Jönsson;35;183;75;Sweden;IF Elfsborg;64;0.14;1;Right;No;CB;6;45;47;53;51;61;64;61;60;55;48;42;0;1
50632;P. Clarke;37;183;83;England;Fleetwood Town;64;0.09;2;Right;No;CB;4;30;38;45;35;63;74;66;37;40;29;31;0;1
53669;J. McAnuff;37;177;73;Jamaica;Leyton Orient;64;0.15;3;Right;No;LM;7;58;58;63;67;45;56;50;50;64;59;58;0;1
53741;L. Holmes;32;175;66;England;Exeter City;64;0.35;3;Left;No;RM;10;72;56;61;64;35;59;35;63;63;73;72;0;0
54037;T. Berni;36;185;80;Italy;Inter;64;0.08;6;Right;No;GK;46;;;;;;;10;13;15;29;29;0;1
101488;D. Haas;35;188;84;Germany;FC Erzgebirge Aue;64;0.12;1;Right;No;GK;34;;;;;;;14;12;19;33;35;0;1
118359;L. Miller;36;188;77;Scotland;Livingston FC;64;0.16;2;Right;No;ST;18;49;64;61;59;43;76;73;60;63;49;49;0;1
135646;L. Walthert;35;178;72;Switzerland;Neuchâtel Xamax;64;0.12;1;Right;No;GK;30;;;;;;;18;34;14;45;42;0;1
138153;D. Potter;34;185;72;Republic of Ireland;Tranmere Rovers;64;0.17;2;Right;No;CM;8;50;53;60;59;61;70;60;53;62;50;50;0;1
138251;R. Foster;33;176;73;Scotland;St. Johnstone FC;64;0.2;2;Right;No;RB;19;78;25;58;63;60;73;64;48;59;77;78;0;1
138830;D. Lewington;35;183;86;England;Milton Keynes Dons;64;0.13;2;Left;No;LM;3;45;34;63;58;64;76;58;64;61;49;41;0;0
140445;S. MacLean;36;180;79;Scotland;Heart of Midlothian;64;0.16;2;Right;No;ST;18;52;62;58;64;34;73;71;48;62;50;53;0;1
142998;C. Muñoz;42;177;73;Argentina;CD Universidad de Concepción;64;0.05;1;Right;No;GK;1;;;;;;;13;20;31;53;56;0;1
144741;David Prieto;36;185;79;Spain;CF Fuenlabrada;64;0.09;1;Right;No;CB;4;54;44;47;48;65;65;65;27;54;58;50;0;1
145903;Carlos Caballero;34;174;69;Spain;CF Fuenlabrada;64;0.17;2;Right;No;CM;24;45;61;69;61;60;58;41;75;64;55;36;0;1
147995;C. Vâtcă;37;184;84;Romania;CFR Cluj;64;0.05;2;Right;No;GK;12;;;;;;;26;19;34;32;31;0;1
152505;J. White;32;185;78;England;Southend United;64;0.29;2;Right;No;CB;48;59;35;53;55;63;71;64;36;54;53;64;0;1
155266;A. Askar;33;174;62;Ethiopia;Sarpsborg 08 FF;64;0.2;1;Right;No;RB;77;71;63;62;71;58;50;64;64;68;70;72;0;1
155351;Choi Jae Soo;36;175;68;Korea Republic;Gyeongnam FC;64;0.08;1;Left;No;LB;6;61;57;69;65;61;58;66;73;63;68;55;0;0
155551;J. Borring;34;193;81;Denmark;AC Horsens;64;0.23;3;Left;No;LM;21;67;59;62;61;39;67;64;63;64;64;70;0;0
155757;M. Ørnskov;33;185;82;Denmark;Lyngby BK;64;0.27;3;Left;No;CM;5;48;57;64;60;64;76;63;57;62;47;49;0;0
156438;T. Gebauer;37;193;88;Austria;LASK Linz;64;0.05;1;Right;No;GK;36;;;;;;;14;15;23;46;52;0;1
157970;Ricardo Batista;32;193;86;Portugal;Gaz Metan Mediaş;64;0.27;2;Left;No;GK;33;;;;;;;10;19;21;39;37;0;0
159366;M. Cortés;36;165;63;Argentina;Curicó Unido;64;0.14;1;Left;No;CM;17;53;60;69;67;53;45;45;67;72;50;56;0;0
161844;N. Hoheneder;32;190;79;Austria;Chemnitzer FC;64;0.29;1;Right;No;CB;3;32;34;44;42;63;68;68;34;48;31;32;0;1
162072;B. Fuller;34;178;73;England;Gillingham;64;0.16;3;Right;No;RB;12;64;42;52;53;61;79;57;31;56;66;63;0;1
162388;K. Chiba;34;183;77;Japan;Nagoya Grampus;64;0.17;2;Right;No;CB;5;45;36;50;50;61;66;74;36;59;50;41;0;1
162892;C. Eagles;33;183;67;England;Oldham Athletic;64;0.27;3;Right;No;RM;33;68;63;64;66;31;57;39;72;64;67;69;0;1
162993;J. Perch;33;180;80;England;Scunthorpe United;64;0.22;4;Right;Yes;CM;14;53;47;59;59;62;69;60;37;63;55;51;1;1
163049;J. Forte;32;183;77;Barbados;Exeter City;64;0.35;4;Left;No;ST;31;78;60;54;64;29;71;55;36;61;78;78;0;0
163445;L. Frecklington;33;180;75;Republic of Ireland;Lincoln City;64;0.27;3;Right;No;CM;8;57;62;64;62;56;70;59;59;65;59;55;0;1
163581;T. Craig;34;185;79;England;Bristol Rovers;64;0.17;3;Left;No;CB;5;41;31;53;50;62;75;61;26;53;43;39;0;0
164339;M. Papadopulos;34;183;79;Czech Republic;Korona Kielce;64;0.24;2;Right;No;ST;72;58;63;55;56;39;66;70;40;57;62;54;0;1
165185;C. Davies;33;188;85;Wales;Mansfield Town;64;0.28;5;Right;No;ST;9;58;64;51;60;36;76;63;61;64;55;60;0;1
165502;J. Lillis;32;183;79;England;Rochdale;64;0.27;1;Right;No;GK;1;;;;;;;15;11;21;46;42;0;1
165870;Cho Yong Hyung;35;182;72;Korea Republic;Jeju United FC;64;0.14;1;Right;No;CB;20;45;48;59;45;65;57;64;41;55;53;39;0;1
165880;Yang Sang Min;35;182;78;Korea Republic;Suwon Samsung Bluewings;64;0.14;1;Left;No;CB;3;63;55;58;62;63;64;59;63;60;63;63;0;0
165888;Kwak Tae Hwi;37;188;85;Korea Republic;Gyeongnam FC;64;0.09;1;Right;No;CB;5;34;44;47;38;60;69;62;62;55;32;36;0;1
166847;C. McCann;31;185;75;Republic of Ireland;DC United;64;0.325;2;Left;Yes;LB;16;51;58;67;65;64;71;65;60;68;53;49;1;0
167437;D. Stroh-Engel;33;197;94;Germany;SpVgg Unterhaching;64;0.28;2;Right;No;ST;7;37;64;47;52;35;68;73;52;60;35;39;0;1
168583;P. Bürger;32;187;85;Austria;SV Mattersburg;64;0.35;5;Right;No;ST;33;48;65;52;58;30;80;71;68;56;47;49;0;1
169112;L. Martin;32;180;80;England;Exeter City;64;0.35;3;Right;No;CM;7;72;61;64;64;50;70;49;58;64;70;73;0;1
169415;E. Hernández;36;185;83;Mexico;Club Atlas;64;0.08;2;Right;No;GK;23;;;;;;;14;12;23;57;57;0;1
169451;M. Gardyne;33;170;64;Scotland;Ross County FC;64;0.27;2;Right;No;RM;7;79;57;59;68;44;62;55;59;63;81;77;0;1
170027;R. McArdle;32;185;73;Northern Ireland;Scunthorpe United;64;0.29;4;Right;No;CB;23;44;27;43;39;63;72;65;20;47;41;47;0;1
170056;J. Grant;31;183;70;Jamaica;Plymouth Argyle;64;0.4;5;Right;No;LM;16;80;57;59;65;37;57;48;58;62;82;79;0;1
170229;L. Prosser;31;191;79;England;Colchester United;64;0.325;4;Left;No;CB;5;53;28;42;43;63;66;64;29;51;51;54;0;0
170660;F. Sulmoni;33;182;72;Switzerland;FC Lugano;64;0.21;2;Right;No;CB;28;37;41;49;51;64;66;61;50;52;39;36;0;1
170784;C. Doudin;32;184;80;Switzerland;Neuchâtel Xamax;64;0.35;2;Right;No;CM;10;59;62;66;65;39;60;49;67;69;55;62;0;1
170818;S. Davies;31;185;73;England;Hamilton Academical FC;64;0.4;2;Left;No;ST;8;36;65;60;62;40;69;67;62;63;37;35;0;0
171601;L. Piątek;33;180;73;Poland;LKS Lodz;64;0.22;1;Left;No;CM;28;39;61;62;61;60;66;44;61;61;47;33;0;0
171620;A. Wordsworth;30;185;76;England;AFC Wimbledon;64;0.425;2;Left;No;CM;40;59;64;65;62;47;64;63;66;65;52;64;0;0
171970;E. Upson;29;180;73;England;Bristol Rovers;64;0.425;3;Right;No;CM;6;61;58;61;64;57;74;50;62;65;59;63;0;1
172327;R. Kitoko;31;177;71;Belgium;Racing Santander;64;0.325;2;Right;No;RB;23;72;56;59;63;60;74;53;43;65;73;72;0;1
172398;E. Jónsson;30;188;81;Iceland;SønderjyskE;64;0.375;3;Right;No;CM;6;35;38;53;54;63;78;54;52;60;37;34;0;1
172568;M. Nielsen;31;184;74;Denmark;Sarpsborg 08 FF;64;0.375;1;Right;No;CM;8;59;61;62;60;59;73;57;58;64;58;59;0;1
173498;L. James;31;178;74;Wales;Forest Green Rovers;64;0.375;5;Right;No;CM;26;46;57;63;63;58;69;50;61;63;49;44;0;1
176373;Bae Ki Jong;36;180;75;Korea Republic;Gyeongnam FC;64;0.15;2;Right;No;LM;7;75;63;61;62;35;64;61;59;66;67;81;0;1
176384;M. Gostomski;30;195;90;Poland;FK Haugesund;64;0.3;1;Right;No;GK;1;;;;;;;17;20;13;38;34;0;1
176928;J. Arvidsson;34;181;79;Sweden;IK Sirius;64;0.16;1;Left;No;LB;18;58;50;67;59;62;69;63;70;62;58;58;0;0
177156;N. Feldhahn;32;190;85;Germany;Bayern München II;64;0.29;2;Right;No;CB;5;50;35;53;50;62;68;58;26;59;46;53;0;1
177270;L. Martínez;32;173;85;Mexico;Tiburones Rojos de Veracruz;64;0.35;2;Right;No;CM;6;51;49;61;64;61;71;62;56;66;56;46;0;1
177285;R. Vincelot;33;177;71;France;Shrewsbury;64;0.22;2;Right;No;CM;16;57;53;58;58;62;76;62;45;59;58;57;0;1
177313;A. Williams;32;188;78;England;Northampton Town;64;0.35;5;Right;No;ST;11;73;64;49;58;27;67;57;36;58;76;71;0;1
177389;F. Morais;33;175;83;Portugal;Crawley Town;64;0.27;3;Right;No;CM;22;67;58;66;67;49;65;40;75;67;67;67;0;1
177397;N. Malić;31;192;85;Austria;SV Mattersburg;64;0.325;4;Right;No;CB;4;31;26;39;29;63;79;66;65;42;30;32;0;1
177414;T. Pope;33;190;86;England;Port Vale;64;0.28;4;Right;No;ST;9;44;65;53;53;34;86;71;35;62;34;53;0;1
177544;K. Bülow;33;188;81;Germany;FC Hansa Rostock;64;0.22;1;Right;No;CM;4;31;42;56;50;66;70;68;32;53;32;31;0;1
177815;Y. De Winter;32;188;82;Belgium;Royal Antwerp FC;64;0.27;2;Right;No;GK;31;;;;;;;12;20;28;45;54;0;1
178485;B. Olejnik;32;188;83;Austria;Mansfield Town;64;0.27;4;Right;No;GK;12;;;;;;;11;12;23;40;35;0;1
178578;Ione Cabrera;33;188;77;Spain;WSG Tirol;64;0.21;3;Right;No;CB;13;35;46;53;41;64;67;65;62;48;32;38;0;1
178766;B. Mitrev;32;185;85;Bulgaria;FC Voluntari;64;0.27;2;Right;No;GK;1;;;;;;;19;24;18;22;19;0;1
179537;H. Singh;28;180;74;Norway;HJK Helsinki;64;0.45;1;Right;No;CM;6;52;61;65;64;54;65;58;60;64;55;50;0;1
179860;R. Reid;30;183;77;England;Cheltenham Town;64;0.425;4;Right;No;ST;9;76;62;51;61;34;72;58;37;58;75;77;0;1
179871;M. Viniegra;31;180;79;Mexico;FC Juárez;64;0.375;4;Right;No;CM;20;59;55;63;62;61;68;64;57;65;58;60;0;1
180293;Park Won Jae;35;175;69;Korea Republic;Jeonbuk Hyundai Motors;64;0.13;2;Left;No;LB;19;77;39;58;56;61;66;49;34;59;68;84;0;0
180759;H. Taniguchi;34;182;73;Japan;Sagan Tosu;64;0.17;1;Right;No;CB;29;46;58;62;62;62;66;61;60;66;50;43;0;1
181725;G. Deegan;31;176;75;Republic of Ireland;Cambridge United;64;0.35;3;Right;No;CM;6;64;49;54;54;60;85;59;45;55;67;61;0;1
181844;Wang Xiaolong;33;176;67;China PR;Tianjin Quanjian FC;64;0.27;5;Left;No;RM;19;68;66;60;65;42;56;49;47;64;67;68;0;0
182156;G. Bolger;30;180;73;Republic of Ireland;Shamrock Rovers;64;0.375;1;Right;No;CM;6;54;53;59;60;62;69;43;59;62;52;55;0;1
182761;A. Legzdins;32;190;90;England;Burnley;64;0.27;6;Right;Yes;GK;30;;;;;;;19;17;17;35;30;1;1
